日期,開盤,最高,最低,收盤,成交量,成交值,成交筆數
2006-08-16,58.8,59.2,58.5,59.0,57853090,3403784888,11945
2006-08-17,60.0,60.1,59.3,59.7,61508107,3678566826,13155
2006-08-18,60.2,60.3,59.4,59.6,57094527,3411458030,10140
2006-08-21,59.3,59.5,57.6,57.9,41362995,2423289788,10335
2006-08-22,58.0,58.8,58.0,58.8,20933104,1221301740,5039
2006-08-23,58.8,58.9,57.2,58.1,32007511,1853054886,7388
2006-08-24,57.2,57.6,56.7,56.9,36379673,2075420587,8454
2006-08-25,57.0,57.6,56.7,57.0,24443718,1400009926,4973
2006-08-28,57.0,57.0,55.9,56.2,26575652,1492918112,6174
2006-08-29,56.7,56.8,56.3,56.5,25771790,1457183761,4367
2006-08-30,57.4,57.8,57.0,57.3,26559930,1527470112,5800
2006-08-31,58.2,58.7,58.0,58.1,39871327,2325860681,9727
2006-09-01,58.3,58.9,58.3,58.8,28850711,1690930114,6992
2006-09-04,59.1,59.4,58.9,59.3,26586609,1571482331,6114
2006-09-05,59.4,59.4,58.5,58.6,14894713,875257973,4095
2006-09-06,58.5,58.7,57.2,57.8,24842867,1440602133,5151
2006-09-07,56.8,57.3,56.8,57.1,23155531,1320717965,5721
2006-09-08,56.6,57.3,56.6,56.7,30453299,1730806698,7772
2006-09-11,56.9,58.0,56.2,56.3,36123683,2058970308,8301
2006-09-12,56.5,57.1,56.2,56.7,28381649,1608707885,6154
2006-09-13,57.8,58.4,57.6,58.4,44704219,2590798002,12207
2006-09-14,59.0,59.0,57.6,58.4,40242098,2345661284,7998
2006-09-15,58.5,59.0,58.2,59.0,41982290,2468678382,9588
2006-09-18,59.5,60.1,59.4,59.9,61233049,3662681093,14205
2006-09-19,60.5,60.9,60.3,60.5,51127558,3099636880,12379
2006-09-20,60.0,60.1,59.5,59.9,33679973,2015418259,5852
2006-09-21,60.5,60.7,60.0,60.5,33814503,2041764241,7206
2006-09-22,59.9,60.2,59.5,59.7,28446976,1703784756,3469
2006-09-25,59.7,60.0,59.2,59.7,15969815,952589974,3541
2006-09-26,60.2,60.7,60.2,60.5,25915135,1566967022,6228
2006-09-27,60.9,61.0,60.4,60.9,34994079,2128493972,6422
2006-09-28,60.9,61.1,60.7,60.9,73392601,4473098890,11217
2006-09-29,60.6,60.7,59.2,59.7,45843596,2734420477,8390
2006-10-02,59.8,60.5,59.5,60.2,44256469,2659355040,5306
2006-10-03,60.0,60.3,59.6,60.0,31123060,1871017881,4413
2006-10-04,60.0,60.0,58.5,58.5,46198037,2732854165,7700
2006-10-05,59.6,60.8,59.6,60.7,44590003,2690329055,10977
2006-10-11,60.7,60.9,60.4,60.6,37659523,2283469456,5706
2006-10-12,61.0,61.1,60.6,61.0,31164078,1900045692,6232
2006-10-13,61.8,63.4,61.8,63.2,77469427,4854649095,19198
2006-10-14,63.5,63.5,62.5,63.0,14366397,904883279,4156
2006-10-16,64.0,65.2,63.3,65.0,79594694,5144416839,16755
2006-10-17,64.0,64.2,62.8,62.9,37928359,2404921635,9395
2006-10-18,62.1,62.4,61.5,62.0,36474063,2256052403,9513
2006-10-19,61.3,61.8,60.8,61.0,38049316,2329850376,10374
2006-10-20,61.2,61.9,61.2,61.8,19634869,1208658660,4500
2006-10-23,61.0,61.5,60.9,61.2,12833181,784354841,3355
2006-10-24,61.7,63.2,61.7,63.0,52307771,3278189812,9928
2006-10-25,62.9,62.9,62.0,62.3,38659109,2411052658,5831
2006-10-26,62.5,63.1,61.5,61.5,32907919,2056862551,5921
2006-10-27,62.4,62.9,62.2,62.5,37745652,2360949184,7261
2006-10-30,61.5,61.7,60.7,60.7,59490398,3627159155,13010
2006-10-31,61.0,61.4,60.9,61.0,27335094,1670216120,5813
2006-11-01,61.4,61.5,60.1,60.2,53625149,3250721031,9882
2006-11-02,60.0,61.2,59.9,60.8,37838105,2297230545,6922
2006-11-03,60.2,61.5,60.2,61.1,58670445,3562946757,11688
2006-11-06,60.3,60.8,60.3,60.5,35902736,2174124562,7073
2006-11-07,61.0,61.3,60.5,60.6,39860978,2426681196,7115
2006-11-08,60.8,61.0,60.4,60.4,28548375,1730806041,5481
2006-11-09,61.0,61.3,60.5,60.5,42123429,2567907557,6684
2006-11-10,60.5,61.1,60.3,60.8,31828452,1928572471,5704
2006-11-13,60.5,60.6,59.9,60.0,26736304,1608717740,6141
2006-11-14,60.2,60.8,60.2,60.8,24040217,1455383234,3794
2006-11-15,61.6,62.2,61.3,61.8,51705100,3198697826,12227
2006-11-16,62.5,62.7,62.0,62.2,36218988,2259633856,7757
2006-11-17,62.5,62.8,62.0,62.4,29897164,1862234385,4877
2006-11-20,62.3,62.3,61.6,62.2,34279360,2124808769,4272
2006-11-21,60.0,63.0,60.0,63.0,43956055,2738052140,9986
2006-11-22,63.0,63.1,62.6,63.0,36525805,2297765811,6003
2006-11-23,63.3,63.7,63.1,63.5,44009589,2792092207,7779
2006-11-24,63.3,63.7,63.0,63.4,24540829,1555745634,4267
2006-11-27,64.1,64.7,63.9,64.6,43708487,2813615176,10204
2006-11-28,64.0,64.2,63.6,64.0,34177039,2187193306,5009
2006-11-29,64.4,64.7,63.4,64.5,63843820,4108641380,7772
2006-11-30,64.9,65.5,64.4,65.5,72605695,4721465875,14624
2006-12-01,65.4,66.5,64.6,66.5,70330067,4633625022,15449
2006-12-04,66.2,66.7,65.8,66.3,51133539,3386872274,8667
2006-12-05,67.4,67.5,66.5,66.9,47385170,3175274948,10636
2006-12-06,67.4,68.0,67.3,67.9,48563824,3285247934,10657
2006-12-07,67.6,67.7,66.6,67.0,35640340,2387986705,6418
2006-12-08,67.0,67.0,65.0,66.1,38371584,2526507007,7013
2006-12-11,65.4,66.6,65.2,66.5,34618341,2280004565,5893
2006-12-12,66.5,66.5,63.9,64.2,41605102,2692886766,8701
2006-12-13,64.5,65.0,63.4,64.9,38820430,2496198304,7391
2006-12-14,65.2,65.3,64.1,64.1,23387170,1509656343,4863
2006-12-15,65.0,65.5,64.5,64.9,34343880,2226288474,5133
2006-12-18,65.3,67.0,65.3,66.6,33660379,2232601270,9541
2006-12-19,65.9,65.9,65.0,65.1,35788546,2339313162,7233
2006-12-20,65.6,65.6,64.6,64.8,33041817,2145636813,6008
2006-12-21,64.8,65.7,64.8,64.9,34216590,2230321506,5491
2006-12-22,65.5,65.6,65.1,65.6,9505877,622052836,2619
2006-12-25,65.4,65.5,64.9,65.1,4142199,270272088,1549
2006-12-26,65.0,66.1,65.0,66.0,19121443,1260114452,4242
2006-12-27,66.0,66.6,66.0,66.4,22944679,1523325014,4725
2006-12-28,66.5,66.8,66.1,66.1,20309693,1348660109,3601
2006-12-29,66.2,67.5,65.5,67.5,30811768,2055149502,7108
2007-01-02,67.8,68.0,67.3,67.7,26080400,1768131919,5926
2007-01-03,67.8,68.7,67.5,68.0,42087489,2875024398,9192
2007-01-04,67.7,68.1,67.6,67.7,22326516,1514454033,4730
2007-01-05,67.5,67.7,66.5,66.9,30580105,2048997239,6208
2007-01-08,66.1,66.5,65.7,65.8,24177966,1595029837,5793
2007-01-09,65.9,66.5,65.9,66.0,26029988,1721785990,5193
2007-01-10,65.4,65.4,64.0,64.2,73601790,4751730897,13352
2007-01-11,64.7,66.7,64.7,65.8,68880015,4548000170,13317
2007-01-12,67.5,69.5,67.0,69.1,132901725,9144897363,31208
2007-01-15,69.4,69.8,68.8,69.2,69647065,4827473359,11776
2007-01-16,69.2,70.5,69.1,70.3,75840946,5311796597,18030
2007-01-17,69.9,71.0,69.2,70.9,49116716,3459845231,12242
2007-01-18,71.0,71.7,70.9,71.2,54736070,3899079329,11339
2007-01-19,69.5,70.9,69.5,69.8,47010016,3288531703,9596
2007-01-22,70.0,70.2,68.9,69.0,54717466,3793847098,10756
2007-01-23,68.8,69.0,68.2,68.8,38923688,2669514020,7336
2007-01-24,71.0,71.2,70.0,70.5,79267696,5591636458,12943
2007-01-25,70.9,71.2,70.6,71.0,39324625,2786673299,7538
2007-01-26,67.0,68.4,67.0,68.0,122032969,8277228892,20410
2007-01-29,68.3,68.8,68.0,68.6,46136795,3161818377,6985
2007-01-30,68.0,68.3,67.9,68.0,40161112,2732569998,6284
2007-01-31,68.0,68.2,65.9,67.4,83280844,5586660665,13034
2007-02-01,67.8,67.8,66.7,67.0,33641533,2256573811,5702
2007-02-02,67.8,68.0,67.4,67.8,51908780,3517050263,5905
2007-02-05,67.8,68.2,67.3,67.8,26408955,1791545584,4559
2007-02-06,68.0,68.9,67.8,68.9,35949287,2446860938,5843
2007-02-07,69.2,69.4,68.5,68.8,30682159,2111084493,5632
2007-02-08,69.3,69.3,68.0,68.4,42167880,2890187413,6563
2007-02-09,68.4,68.8,67.5,68.0,60008397,4097981296,6706
2007-02-12,67.0,67.9,66.5,67.0,51696436,3451342512,9852
2007-02-13,66.5,67.1,65.8,65.8,59866261,3964312690,12417
2007-02-14,67.0,67.3,66.4,67.3,35749020,2394998431,5623
2007-02-26,69.1,69.2,68.7,68.9,91536928,6315338490,12877
2007-02-27,69.0,70.1,68.9,69.3,76436360,5309425240,11818
2007-03-01,66.7,68.0,66.7,66.7,93532105,6276532199,18287
2007-03-02,66.6,67.0,66.3,66.8,32176115,2144748107,8213
2007-03-03,65.8,66.2,65.8,66.1,22498463,1485929992,6220
2007-03-05,65.0,65.4,63.3,63.3,75532440,4861630760,18160
2007-03-06,63.3,65.6,63.3,65.1,68035714,4389938906,13104
2007-03-07,66.1,66.1,65.2,65.5,52233656,3429119908,7016
2007-03-08,66.0,66.0,65.0,65.9,42225199,2768321327,6033
2007-03-09,66.6,66.7,65.9,66.5,38270971,2539999913,6731
2007-03-12,66.6,67.2,66.4,67.2,923063189,60066080763,6771
2007-03-13,68.0,69.1,67.8,69.1,87093877,5982224850,17629
2007-03-14,67.5,68.2,67.4,67.9,48967365,3320865994,7888
2007-03-15,68.6,69.3,68.5,69.0,38643670,2667047551,8524
2007-03-16,69.0,69.2,68.5,69.0,32004017,2205394821,5950
2007-03-19,69.0,69.1,68.6,69.0,24123648,1663354090,3959
2007-03-20,69.0,69.5,69.0,69.2,27139685,1879173372,5486
2007-03-21,69.7,70.0,69.4,69.7,36404244,2539887541,7028
2007-03-22,70.6,70.8,70.1,70.2,63395894,4468630790,12758
2007-03-23,70.1,70.2,69.7,70.0,51587896,3611313686,7112
2007-03-26,70.0,70.2,69.9,70.0,17671213,1237781348,4525
2007-03-27,70.0,70.7,69.2,69.2,47382549,3325727456,6827
2007-03-28,68.4,69.0,68.0,68.3,36811502,2515519441,6551
2007-03-29,67.5,69.1,67.5,68.7,57719270,3945219619,5634
2007-03-30,68.0,68.5,67.7,67.9,40479664,2752351725,6328
2007-04-02,67.8,68.6,67.5,68.2,25260324,1720665937,4527
2007-04-03,68.1,68.3,67.7,68.0,27521617,1869607756,4758
2007-04-04,68.0,69.6,68.0,69.3,56830056,3908348564,9077
2007-04-09,69.5,69.8,68.7,69.0,42889473,2968076513,5019
2007-04-10,69.2,69.2,68.2,68.5,38469452,2637366044,5446
2007-04-11,68.6,69.4,68.6,69.3,30657250,2120054550,5846
2007-04-12,68.5,69.3,68.3,68.5,29601589,2034366403,5203
2007-04-13,69.3,69.4,68.1,68.3,15601400,1070548143,4240
2007-04-14,68.5,68.9,68.3,68.7,5168292,354174908,1529
2007-04-16,68.7,69.1,67.5,67.5,25999312,1780422222,5071
2007-04-17,68.7,69.0,67.8,68.0,28747943,1959144086,5607
2007-04-18,67.6,68.7,67.6,68.6,47133030,3227462244,6290
2007-04-19,68.5,68.5,67.2,67.4,70396489,4758381046,12858
2007-04-20,67.4,67.9,67.3,67.5,36044349,2437630678,5271
2007-04-23,68.0,69.2,67.9,68.6,50260857,3457633768,8152
2007-04-24,68.8,70.0,68.6,69.8,61860515,4294586687,11240
2007-04-25,69.4,69.7,68.7,69.3,26492554,1833994426,4485
2007-04-26,70.4,70.5,69.7,69.9,58301539,4082491491,8124
2007-04-27,69.9,70.0,68.7,69.0,36622773,2535160026,5254
2007-04-30,68.7,68.7,67.9,68.7,41145589,2801298765,6184
2007-05-02,68.7,68.7,68.0,68.0,48789163,3329627884,6931
2007-05-03,68.0,68.6,68.0,68.4,62295121,4252115651,7077
2007-05-04,68.5,69.2,68.4,69.1,42949733,2950053702,5448
2007-05-07,69.5,69.6,68.4,68.5,39667557,2729816869,6244
2007-05-08,68.5,68.5,67.8,68.0,29005674,1974334932,6902
2007-05-09,67.9,68.5,67.7,68.0,32817934,2234428012,5742
2007-05-10,68.5,68.7,68.3,68.5,37976883,2601868482,4782
2007-05-11,67.5,68.0,67.5,67.5,48062897,3248886591,11125
2007-05-14,67.5,67.7,66.8,67.2,59013874,3968387435,7592
2007-05-15,66.9,67.2,66.3,66.5,51655960,3442146482,10910
2007-05-16,67.0,67.0,66.4,66.6,40961922,2727142326,7348
2007-05-17,67.2,68.1,67.1,67.7,50267296,3403491103,7847
2007-05-18,68.8,68.9,68.2,68.5,82399281,5657392651,11295
2007-05-21,68.8,69.4,68.5,69.2,68103640,4705443432,10028
2007-05-22,69.0,69.1,68.4,68.4,27201179,1867522471,5106
2007-05-23,68.9,69.2,68.8,68.9,60420835,4167102696,6628
2007-05-24,68.5,68.9,68.2,68.5,43678768,2995473697,7513
2007-05-25,67.6,67.8,66.9,67.4,67146280,4518851556,14796
2007-05-28,67.9,67.9,67.5,67.6,31020798,2097260718,4370
2007-05-29,67.9,68.6,67.8,68.6,50722198,3466732993,6960
2007-05-30,67.9,68.5,67.5,68.0,48143266,3266842760,6843
2007-05-31,68.5,68.7,68.2,68.2,57828131,3955852008,7017
2007-06-01,68.8,69.0,68.6,68.8,68599484,4719576529,6520
2007-06-04,69.0,69.5,69.0,69.1,70665592,4898101844,8759
2007-06-05,69.1,69.3,68.7,69.0,52772876,3648192643,6732
2007-06-06,69.0,69.4,68.6,68.9,115589733,7979414212,11799
2007-06-07,68.7,69.0,68.5,69.0,92534582,6367012700,17481
2007-06-08,66.0,66.0,65.3,65.4,143616426,9410248640,29050
2007-06-11,66.0,66.0,65.5,65.6,52367072,3438682610,8851
2007-06-12,65.5,65.6,64.8,64.8,61054123,3972580482,12886
2007-06-13,64.8,64.8,63.9,64.1,53172015,3412762671,13110
2007-06-14,64.7,65.1,64.6,65.0,62820249,4083135434,8702
2007-06-15,65.7,65.8,65.3,65.7,76232930,4998316640,9396
2007-06-20,66.5,68.5,66.5,68.3,155446920,10518923769,27950
2007-06-21,68.6,69.4,67.7,69.2,142946187,9838355015,21730
2007-06-22,69.7,69.7,68.3,69.0,60656133,4189499077,10123
2007-06-23,68.3,68.5,68.0,68.3,10384559,708049028,3406
2007-06-25,69.0,70.4,68.9,70.4,98491330,6853993237,19222
2007-06-26,69.9,70.0,69.0,69.1,43650419,3036257590,8414
2007-06-27,69.0,69.8,68.6,69.5,44934050,3111808201,6525
2007-06-28,70.2,70.6,69.6,70.4,75851258,5326223060,13589
2007-06-29,71.0,71.0,69.9,70.9,65105449,4588012129,9505
2007-07-02,70.9,71.0,69.9,71.0,35289622,2494982615,9065
2007-07-03,71.1,71.9,71.1,71.2,45194409,3235556172,9196
2007-07-04,71.8,72.0,71.4,71.9,44850827,3221874053,8647
2007-07-05,71.4,71.6,70.8,71.4,49565458,3532750518,10601
2007-07-06,70.9,71.0,70.1,70.5,41338944,2912749489,9964
2007-07-09,70.5,72.0,70.3,72.0,54237529,3844864659,11863
2007-07-10,72.0,72.6,71.4,72.0,83493803,6014390540,14094
2007-07-11,71.8,72.6,71.4,72.4,61806731,4451775232,10874
2007-07-12,72.5,72.9,71.2,71.7,66499929,4800951521,9634
2007-07-13,72.7,73.1,72.0,73.0,87165942,6341450725,15752
2007-07-16,73.0,73.0,71.6,72.5,46981083,3408286376,7248
2007-07-17,72.8,72.8,71.3,72.7,30794899,2217314953,8058
2007-07-18,71.8,72.2,71.0,71.0,42427818,3039800274,10373
2007-07-19,69.9,70.3,69.4,70.0,66276350,4632037956,15784
2007-07-20,70.0,70.0,68.8,69.4,70094317,4849996749,15552
2007-07-23,68.7,68.9,68.3,68.7,55365440,3795932762,13525
2007-07-24,69.0,71.3,69.0,71.3,78730166,5523996465,16877
2007-07-25,69.9,70.0,69.3,69.6,43076649,3004876830,9284
2007-07-26,70.0,70.0,68.1,68.2,73793008,5078013898,16972
2007-07-27,65.0,65.4,64.0,64.0,258496125,16733597300,55123
2007-07-30,63.3,65.3,63.1,65.0,123376666,7953306090,18393
2007-07-31,65.0,65.2,64.6,65.0,107177861,6954347765,14689
2007-08-01,64.0,64.5,61.3,61.3,182661843,11506538286,36687
2007-08-02,62.0,63.8,61.7,63.8,95938585,5992504787,18068
2007-08-03,64.4,64.5,62.9,63.9,43132041,2738706076,9856
2007-08-06,62.5,63.4,62.4,62.6,50987658,3203457677,9410
2007-08-07,62.8,62.9,61.2,61.3,73079347,4522287301,18233
2007-08-08,61.4,62.8,60.8,62.8,78739413,4868226613,16251
2007-08-09,64.1,64.3,63.2,63.8,50518626,3219378815,11569
2007-08-10,61.1,62.3,61.1,61.5,78853902,4870347126,15370
2007-08-13,62.5,62.6,61.6,62.0,59721563,3708002906,9033
2007-08-14,62.2,62.7,61.5,61.9,42058728,2610723436,9849
2007-08-15,61.5,61.5,60.7,61.0,70353895,4292680795,14935
2007-08-16,60.0,60.1,58.6,59.1,115604967,6866994188,20625
2007-08-17,59.1,60.3,58.6,59.0,76859039,4565425053,14619
2007-08-20,62.0,62.3,60.8,62.2,61946866,3818910879,13147
2007-08-21,61.5,62.0,60.5,61.9,50053945,3069850702,9864
2007-08-22,61.5,61.5,60.7,60.9,38006525,2322985720,7235
2007-08-23,62.5,63.0,62.3,62.8,90673141,5691097919,16604
2007-08-24,63.0,63.0,61.5,61.6,54918146,3399073141,10065
2007-08-27,62.4,62.6,61.4,61.6,39025639,2415588170,7280
2007-08-28,60.8,61.5,60.6,61.4,37588295,2289904738,10143
2007-08-29,59.6,60.3,59.6,60.2,50736378,3038554870,11831
2007-08-30,60.8,61.0,60.4,60.5,32322551,1961365770,6832
2007-08-31,60.6,62.7,60.6,62.7,56964375,3529964036,13370
2007-09-03,62.7,62.7,61.8,62.6,28817188,1793328488,6942
2007-09-04,61.8,62.5,61.4,61.6,18728297,1157923711,4827
2007-09-05,62.6,62.7,61.7,61.8,30196847,1875997029,7170
2007-09-06,61.8,62.6,61.1,62.2,38974925,2414138413,7373
2007-09-07,62.8,62.8,61.5,62.0,26671706,1657188872,6121
2007-09-10,61.3,61.3,60.3,61.2,32964242,2004281522,7604
2007-09-11,61.5,61.5,60.8,61.3,19079961,1165076082,5225
2007-09-12,61.0,61.8,61.0,61.5,30811471,1891851882,6331
2007-09-13,61.5,61.5,60.4,60.6,30861835,1872213309,8093
2007-09-14,61.4,61.8,60.9,61.8,46438801,2849186829,7680
2007-09-17,62.0,62.0,60.5,60.8,28983761,1770261679,7084
2007-09-19,62.3,62.4,60.8,61.4,86823215,5361359609,12311
2007-09-20,61.7,62.1,60.9,61.0,66991969,4119112709,7818
2007-09-21,61.5,61.8,61.0,61.5,29967840,1840710278,5235
2007-09-26,61.0,61.8,61.0,61.5,86944784,5342135631,9084
2007-09-27,62.2,63.6,61.7,63.6,74538342,4672225003,17472
2007-09-28,63.6,63.9,63.1,63.6,66094097,4192807565,9703
2007-09-29,63.5,63.5,63.1,63.3,10714185,677667612,3024
2007-10-01,63.5,64.2,63.5,63.9,58783366,3759210314,12873
2007-10-02,64.9,65.3,64.5,64.9,109002376,7083719908,14684
2007-10-03,65.3,65.3,64.7,65.0,78100416,5079124544,11280
2007-10-04,64.2,65.0,63.9,64.2,39863034,2559996976,7309
2007-10-05,64.2,65.0,64.0,64.6,27483922,1774259028,5784
2007-10-08,65.5,65.6,64.5,65.0,63753172,4150075680,9794
2007-10-09,65.3,65.3,64.0,64.8,41887046,2702051599,7847
2007-10-11,65.0,65.0,63.0,63.3,81045899,5181993628,12789
2007-10-12,62.6,62.6,61.2,61.3,78498430,4843481772,19938
2007-10-15,61.3,62.9,61.2,62.9,89465864,5556435708,13517
2007-10-16,61.8,62.8,61.8,62.4,79443890,4957191034,8259
2007-10-17,62.7,62.7,61.6,62.0,46880129,2909780034,7252
2007-10-18,62.3,62.9,61.8,62.9,32345103,2021487956,6364
2007-10-19,62.9,62.9,61.9,62.0,26624026,1655327912,7499
2007-10-22,60.0,60.6,59.6,60.6,79511191,4771051451,19915
2007-10-23,60.6,61.7,60.6,61.5,34749614,2129922178,7467
2007-10-24,61.6,62.1,60.6,60.8,32745784,2015783561,8035
2007-10-25,60.5,61.3,60.4,61.1,45847701,2788998461,8708
2007-10-26,61.0,61.8,61.0,61.6,72182525,4439324890,10676
2007-10-29,62.0,64.0,62.0,63.9,82961168,5230654500,19398
2007-10-30,64.4,64.4,62.7,63.0,37835050,2399882194,8701
2007-10-31,64.0,64.2,63.0,63.8,48023948,3059758666,9292
2007-11-01,64.4,64.4,63.4,64.2,54714875,3504476584,11752
2007-11-02,63.0,63.6,61.5,61.6,59728158,3746485984,12107
2007-11-05,62.0,62.5,60.5,62.5,63834961,3930582265,10655
2007-11-06,62.5,63.0,62.0,62.6,32628970,2045229734,7065
2007-11-07,63.8,63.8,62.9,63.0,78559449,4968708727,8673
2007-11-08,61.5,62.3,61.4,61.9,58066425,3590126922,9470
2007-11-09,61.6,63.3,61.5,62.3,68369157,4269912952,10980
2007-11-12,61.6,62.1,61.4,61.6,79044947,4879969567,8835
2007-11-13,61.5,61.7,61.0,61.7,55168593,3385123201,7506
2007-11-14,62.8,63.2,61.4,61.5,75838896,4716608532,11000
2007-11-15,61.0,61.6,60.9,60.9,49353980,3016826780,8699
2007-11-16,60.7,60.7,60.0,60.5,53111755,3197884950,9447
2007-11-19,60.5,62.0,60.4,60.5,70538922,4319759219,9980
2007-11-20,60.0,60.8,59.8,60.5,63682484,3829086340,11095
2007-11-21,60.5,60.6,58.6,58.6,82582009,4898361231,19154
2007-11-22,58.0,60.1,57.4,59.9,54956536,3245219529,13198
2007-11-23,60.0,60.2,59.3,59.6,54263281,3251307989,7771
2007-11-26,60.1,61.1,60.0,61.1,145414672,8855582242,12339
2007-11-27,59.5,60.1,58.8,59.1,82696767,4895219210,14514
2007-11-28,58.5,59.3,58.5,58.5,53723349,3158085291,10574
2007-11-29,59.0,60.0,58.8,60.0,58525875,3470316563,8587
2007-11-30,59.3,60.6,59.3,60.6,46817041,2825751001,7933
2007-12-03,60.7,60.8,59.6,59.8,40101937,2405002376,6363
2007-12-04,59.8,60.8,58.9,60.3,40964041,2453108993,8380
2007-12-05,60.2,61.1,59.9,60.9,112361533,6837274665,8913
2007-12-06,61.5,61.9,61.0,61.9,92882808,5717704742,9541
2007-12-07,62.5,63.5,62.4,62.6,164035262,10340362106,24828
2007-12-10,63.0,63.0,61.1,61.1,108295517,6659710217,9820
2007-12-11,61.3,62.7,61.2,62.7,77009151,4760364494,9543
2007-12-12,62.0,62.3,60.9,61.3,117102571,7197214639,8518
2007-12-13,61.0,61.6,60.7,60.7,138223860,8442240433,8590
2007-12-14,60.5,60.5,59.0,59.8,152144599,9077946066,14848
2007-12-17,59.1,59.6,58.9,59.5,66445650,3938903934,9253
2007-12-18,59.0,59.6,58.6,58.8,82296387,4874732281,8880
2007-12-19,60.0,60.0,58.8,59.2,86752388,5135579817,8952
2007-12-20,59.2,59.2,58.8,59.0,56472845,3330667855,7195
2007-12-21,59.2,59.6,59.0,59.0,76961307,4565450213,5501
2007-12-24,59.5,59.8,58.9,59.2,35798103,2125765577,5430
2007-12-25,59.5,59.7,59.1,59.6,25444510,1512571928,3019
2007-12-26,59.5,59.7,58.7,59.5,23920469,1412227855,4561
2007-12-27,60.0,61.7,59.6,61.7,126355169,7712481486,15322
2007-12-28,61.5,62.5,60.5,60.5,74121690,4550046156,7840
2007-12-31,61.0,62.1,60.8,62.0,38278517,2355636377,6131
2008-01-02,62.0,62.0,60.2,60.5,38970787,2372467178,7439
2008-01-03,59.9,60.0,59.4,59.4,34838364,2076910765,7050
2008-01-04,59.3,60.4,58.5,60.0,48400934,2869210304,9216
2008-01-07,57.0,58.0,55.8,55.8,103229616,5825279212,28629
2008-01-08,55.8,56.6,55.5,56.0,47333450,2654125177,12024
2008-01-09,55.0,57.0,54.5,57.0,45113341,2525653037,9889
2008-01-10,57.0,57.4,55.3,55.7,61534705,3445419129,13472
2008-01-11,56.1,56.1,54.7,55.0,72675556,4030800605,15917
2008-01-14,56.5,56.8,54.7,54.9,78262917,4347517035,15249
2008-01-15,55.4,57.9,55.2,57.5,98450888,5616003500,19897
2008-01-16,55.6,56.2,54.9,55.4,78668709,4371865118,15192
2008-01-17,55.6,56.4,54.5,54.7,51230291,2827741005,10949
2008-01-18,54.0,54.9,53.3,54.6,65496124,3529929658,14587
2008-01-21,54.6,54.7,53.3,53.3,42792270,2293003880,11570
2008-01-22,49.6,51.1,49.6,49.6,87258882,4360344750,22226
2008-01-23,51.0,51.4,50.4,51.0,78326565,3988158815,15644
2008-01-24,54.5,54.5,53.1,53.7,71476733,3864063868,17526
2008-01-25,55.0,56.0,55.0,55.5,50414320,2804582225,14843
2008-01-28,55.4,55.4,54.0,54.2,39643418,2168081606,6918
2008-01-29,55.9,57.0,55.6,57.0,58212736,3277397343,15294
2008-01-30,57.5,58.3,57.0,57.8,110696714,6401545620,16899
2008-01-31,57.5,59.9,57.3,59.9,171328007,10109809740,28962
2008-02-01,61.0,62.2,60.4,61.4,134709157,8247067849,29937
2008-02-12,59.7,60.3,59.7,60.0,103197413,6194111430,11860
2008-02-13,61.0,61.0,59.9,59.9,52231912,3145820329,8565
2008-02-14,60.2,62.0,60.2,62.0,106487811,6485636408,11355
2008-02-15,61.0,61.7,60.9,61.5,30297442,1853511314,5557
2008-02-18,61.5,61.8,59.7,60.0,52090964,3139762240,7690
2008-02-19,60.8,61.5,60.0,61.5,20133359,1221113447,4669
